title,opening_date,closing_date,year,year_closed,theatre_name,production_type,show_type,n_performances,show_never_opened,revival,pre_broadway,limited_run,repertory,id,theatre_id
The Dickey Bird,1915-02-22,N/A,1915,N/A,Park Theatre,Original,Play,64.0,0,0,0,0,0,317190,7366
The Importance of Coming and Going,1915-04-01,N/A,1915,N/A,Bramhall Playhouse,Original,Play,28.0,0,0,0,0,0,317192,7158
"Omar, the Tentmaker",1914-01-13,N/A,1914,N/A,Lyric Theatre,Original,Play,103.0,0,0,0,0,0,317193,7358
The Rule of Three,1914-02-16,N/A,1914,N/A,Harris Theatre,Original,Play,80.0,0,0,0,0,0,317194,7342
Along Came Ruth,1914-02-23,N/A,1914,N/A,Gaiety Theatre,Original,Play,56.0,0,0,0,0,0,317195,7245
Marrying Money,1914-03-18,N/A,1914,N/A,Princess Theatre,Original,Play,45.0,0,0,0,0,0,317196,7429
The Governor's Boss,1914-04-13,N/A,1914,N/A,Garrick Theatre,Original,Play,16.0,0,0,0,0,0,317197,7524
Grumpy,1913-11-19,N/A,1913,N/A,Chickering Hall,N/A,Unknown,181.0,0,0,0,0,0,317198,7566
The Secret,1913-12-23,N/A,1913,N/A,Belasco Theatre,N/A,Unknown,143.0,0,0,0,0,0,317199,5205
Little Boy Blue,1911-11-27,N/A,1911,N/A,Lyric Theatre,Original,Musical,184.0,0,0,0,0,0,317200,7358
The Girl from Montmartre,1912-08-05,N/A,1912,N/A,Criterion Center Stage Right,Original,Play,72.0,0,0,0,0,0,317201,5271
The Whip,1912-11-22,N/A,1912,N/A,Manhattan Opera House,Original,Play,163.0,0,0,0,0,0,317202,7375
Fanny's First Play,1912-09-16,N/A,1912,N/A,Collier's Comedy Theatre,N/A,Unknown,256.0,0,0,0,0,0,317203,7197
Joseph and His Brethren,1913-01-11,N/A,1913,N/A,Century Theatre,N/A,Unknown,121.0,0,0,0,0,0,317204,7180
Liberty Hall,1913-03-11,N/A,1913,N/A,Empire Theatre,N/A,Play,39.0,0,0,0,0,0,317205,7233
A Man's Friends,1913-03-24,N/A,1913,N/A,Astor Theatre,N/A,N/A,32.0,0,0,0,0,0,317206,5889
Ann Boyd,1913-03-31,N/A,1913,N/A,Chickering Hall,N/A,Unknown,8.0,0,0,0,0,0,317207,7566
The Lady from Oklahoma,1913-04-02,N/A,1913,N/A,48th Street Theatre,N/A,N/A,13.0,0,0,0,0,0,317208,7094
The Truth Wagon,1912-02-26,N/A,1912,N/A,Daly's Theatre,Original,Play,40.0,0,0,0,0,0,317210,7561
The Woman,1911-09-19,N/A,1911,N/A,Theatre Republic,N/A,Unknown,247.0,0,0,0,0,0,317211,7446
The Flower of the Palace of Han,1912-03-19,N/A,1912,N/A,Little Theatre,N/A,Unknown,39.0,0,0,0,0,0,317212,7027
The Terrible Meek,1912-03-19,N/A,1912,N/A,Little Theatre,N/A,Unknown,39.0,0,0,0,0,0,317213,7027
The Right to be Happy,1912-03-26,N/A,1912,N/A,Hudson Theatre,N/A,Unknown,31.0,0,0,0,0,0,317214,6076
Chantecler,1911-01-23,N/A,1911,N/A,Knickerbocker Theatre,Original,Play,96.0,0,0,0,0,0,317215,5300
The Boss,1911-01-30,N/A,1911,N/A,Astor Theatre,Original,Play,88.0,0,0,0,0,0,317216,5889
The Gamblers,1910-10-31,N/A,1910,N/A,Maxine Elliott's Theatre,N/A,Unknown,192.0,0,0,0,0,0,317217,5622
Pomander Walk,1910-12-20,N/A,1910,N/A,Chickering Hall,N/A,Unknown,143.0,0,0,0,0,0,317218,7566
Thais,1911-03-14,N/A,1911,N/A,Criterion Center Stage Right,N/A,Unknown,31.0,0,0,0,0,0,317219,5271
The Triumph of an Empress,1911-03-20,N/A,1911,N/A,Garden Theatre,N/A,Unknown,32.0,0,0,0,0,0,317220,5794
Becky Sharp,1911-03-20,N/A,1911,N/A,Lyceum Theatre,N/A,Play,16.0,0,0,0,0,0,317221,7033
The Lily and the Prince,1911-04-17,N/A,1911,N/A,Garden Theatre,N/A,Unknown,8.0,0,0,0,0,0,317222,5794
The Passing of the Third Floor Back,1909-10-04,N/A,1909,N/A,Maxine Elliott's Theatre,N/A,Play,216.0,0,0,0,0,0,317223,5622
Madame X,1910-01-02,N/A,1910,N/A,New Amsterdam Theatre,N/A,Play,125.0,0,0,0,0,0,317224,5169
A Lucky Star,1910-01-18,N/A,1910,N/A,Hudson Theatre,N/A,N/A,95.0,0,0,0,0,0,317225,6076
Mid-Channel,1910-01-31,N/A,1910,N/A,Empire Theatre,N/A,Unknown,96.0,0,0,0,0,0,317226,7233
Just a Wife,1910-02-01,N/A,1910,N/A,Belasco Theatre,N/A,Unknown,79.0,0,0,0,0,0,317227,5205
Where There's a Will,1910-02-07,N/A,1910,N/A,Weber and Fields' Music Hall,N/A,Unknown,64.0,0,0,0,0,0,317228,7487
A Man's World,1910-02-08,N/A,1910,N/A,Collier's Comedy Theatre,N/A,Play,71.0,0,0,0,0,0,317229,7197
The Turning Point,1910-02-28,N/A,1910,N/A,Hackett Theatre,N/A,Unknown,40.0,0,0,0,0,0,317230,7341
The Girl He Couldn't Leave Behind Him,1910-03-09,N/A,1910,N/A,Garrick Theatre,N/A,Unknown,37.0,0,0,0,0,0,317231,7524
Pillars of Society,1910-03-28,N/A,1910,N/A,Lyceum Theatre,N/A,Play,16.0,0,0,0,0,0,317232,7033
The Lady from Lobster Square,1910-04-04,N/A,1910,N/A,Weber and Fields' Music Hall,N/A,Unknown,24.0,0,0,0,0,0,317233,7487
Hannele,1910-04-11,N/A,1910,N/A,Lyceum Theatre,N/A,Play,16.0,0,0,0,0,0,317234,7033
The Green Cockatoo,1910-04-11,N/A,1910,N/A,Lyceum Theatre,N/A,Play,16.0,0,0,0,0,0,317235,7033
The Call of the Cricket,1910-04-19,N/A,1910,N/A,Belasco Theatre,N/A,Unknown,17.0,0,0,0,0,0,317236,5205
Rebecca of Sunnybrook Farm,1910-10-03,N/A,1910,N/A,Theatre Republic,N/A,Unknown,216.0,0,0,0,0,0,317237,7446
The Traveling Salesman,1908-08-10,N/A,1908,N/A,Liberty Theatre,Original,Play,280.0,0,0,0,0,0,317238,5250
The Fighting Hope,1908-09-22,N/A,1908,N/A,Stuyvesant Theatre,Original,Play,231.0,0,0,0,0,0,317239,7066
The Patriot,1908-11-23,N/A,1908,N/A,Garrick Theatre,Original,Play,160.0,0,0,0,0,0,317240,7524
The Battle,1908-12-21,N/A,1908,N/A,Savoy Theatre,Original,Play,144.0,0,0,0,0,0,317241,7528
The Return of Eve,1909-03-17,N/A,1909,N/A,Herald Square Theatre,Original,Musical,29.0,0,0,0,0,0,317242,7292
An Englishman's Home,1909-03-22,N/A,1909,N/A,Criterion Center Stage Right,Original,Play,40.0,0,0,0,0,0,317243,5271
The Conflict,1909-03-29,N/A,1909,N/A,Garden Theatre,Original,Play,16.0,0,0,0,0,0,317244,5794
Marta of the Lowlands,1908-03-24,N/A,1908,N/A,Garden Theatre,N/A,N/A,13.0,0,0,0,0,0,317245,5794
Ben Hur,1907-02-25,N/A,1907,N/A,Academy of Music,Revival,Play,64.0,0,1,0,0,0,317247,5339
The Reckoning,1907-02-12,N/A,1907,N/A,Berkeley Lyceum Theatre,N/A,Play,73.0,0,0,0,0,0,317248,7142
The Mills of the Gods,1907-03-04,N/A,1907,N/A,Astor Theatre,N/A,Unknown,48.0,0,0,0,0,0,317249,5889
Hedda Gabler,1907-03-11,N/A,1907,N/A,Bijou Theatre,N/A,Play,32.0,0,0,0,0,0,317250,5783
The Silver Box,1907-03-18,N/A,1907,N/A,Empire Theatre,N/A,Play,20.0,0,0,0,0,0,317251,7233
A Marriage of Reason,1907-04-01,N/A,1907,N/A,Chickering Hall,N/A,N/A,14.0,0,0,0,0,0,317252,7566
The Ambitious Mrs. Alcott,1907-04-01,N/A,1907,N/A,Astor Theatre,N/A,Unknown,24.0,0,0,0,0,0,317253,5889
The Lilac Room,1907-04-03,N/A,1907,N/A,Weber and Fields' Music Hall,N/A,Unknown,4.0,0,0,0,0,0,317254,7487
The Duel,1906-02-12,N/A,1906,N/A,Hudson Theatre,Original,Play,73.0,0,0,0,0,0,317255,6076
Gallops,1906-02-12,N/A,1906,N/A,Garrick Theatre,Original,Play,81.0,0,0,0,0,0,317256,7524
The Mountain Climber,1906-03-05,N/A,1906,N/A,Criterion Center Stage Right,Original,Play,55.0,0,0,0,0,0,317257,5271
The Greater Love,1906-03-19,N/A,1906,N/A,Hoyt's Theatre,Original,Play,32.0,0,0,0,0,0,317259,7363
Lincoln,1906-03-26,N/A,1906,N/A,Liberty Theatre,Original,Play,21.0,0,0,0,0,0,317260,5250
It's All Your Fault,1906-04-02,N/A,1906,N/A,Savoy Theatre,Original,Play,32.0,0,0,0,0,0,317261,7528
What the Butler Saw,1906-04-16,N/A,1906,N/A,Garrick Theatre,Original,Play,16.0,0,0,0,0,0,317262,7524
Leah Kleschna,1904-12-12,N/A,1904,N/A,Manhattan Theatre,Original,Play,131.0,0,0,0,0,0,317263,7468
The Education of Mr. Pipp,1905-02-20,N/A,1905,N/A,Liberty Theatre,Original,Play,78.0,0,0,0,0,0,317264,5250
Abigail,1905-02-21,N/A,1905,N/A,Savoy Theatre,Original,N/A,47.0,0,0,0,0,0,317265,7528
Mademoiselle Marni,1905-03-06,N/A,1905,N/A,Chickering Hall,Original,Play,32.0,0,0,0,0,0,317266,7566
The Prince Consort,1905-03-06,N/A,1905,N/A,New Amsterdam Theatre,Original,Play,32.0,0,0,0,0,0,317267,5169
When We Dead Awake,1905-03-07,N/A,1905,N/A,Knickerbocker Theatre,Original,Play,27.0,0,0,0,0,0,317268,5300
Nancy Stair,1905-03-15,N/A,1905,N/A,Criterion Center Stage Right,Original,Play,29.0,0,0,0,0,0,317269,5271
The Lady Shore,1905-03-27,N/A,1905,N/A,Hudson Theatre,Original,Play,16.0,0,0,0,0,0,317270,6076
A Case of Frenzied Finance,1905-04-03,N/A,1905,N/A,Savoy Theatre,Original,Play,8.0,0,0,0,0,0,317271,7528
"Jinny, the Carrier",1905-04-10,N/A,1905,N/A,Criterion Center Stage Right,Original,Play,21.0,0,0,0,0,0,317272,5271
The Misanthrope,1905-04-10,N/A,1905,N/A,New Amsterdam Theatre,Original,Play,8.0,0,0,0,0,0,317273,5169
Mrs. Battle's Bath,1905-04-11,N/A,1905,N/A,Hoyt's Theatre,Original,Play,8.0,0,0,0,0,0,317274,7363
The Proud Laird,1905-04-24,N/A,1905,N/A,Manhattan Theatre,Original,Play,7.0,0,0,0,0,0,317275,7468
The Shepherd King,1905-02-20,N/A,1905,N/A,New York Theatre,N/A,Play,48.0,0,0,0,0,0,317276,5331
The Rose,1905-03-27,N/A,1905,N/A,Manhattan Theatre,N/A,Unknown,3.0,0,0,0,0,0,317277,7468
The Pit,1904-02-10,N/A,1904,N/A,Lyric Theatre,Original,Play,77.0,0,0,0,0,0,317279,7358
Man Proposes,1904-03-11,N/A,1904,N/A,Hudson Theatre,Original,Play,24.0,0,0,0,0,0,317281,6076
The Ruling Power,1904-03-14,N/A,1904,N/A,Garrick Theatre,Original,Play,23.0,0,0,0,0,0,317282,7524
Rosmersholm,1904-03-28,N/A,1904,N/A,Princess Theatre,Original,Play,8.0,0,0,0,0,0,317283,7586
An African Millionaire,1904-04-04,N/A,1904,N/A,Princess Theatre,Original,Play,8.0,0,0,0,0,0,317284,7586
Saucy Sally,1904-04-04,N/A,1904,N/A,Lyceum Theatre,Original,Play,28.0,0,0,0,0,0,317285,7033
The Shepherd King,1904-04-05,N/A,1904,N/A,Knickerbocker Theatre,Original,Play,27.0,0,0,0,0,0,317286,5300
Hamlet,1904-03-08,N/A,1904,N/A,Knickerbocker Theatre,Revival,Play,28.0,0,1,0,0,0,317287,5300
Cousin Kate,1904-04-04,N/A,1904,N/A,Hudson Theatre,N/A,Play,16.0,0,0,0,0,0,317288,6076
Candida,1903-12-09,N/A,1903,N/A,Princess Theatre,Original,Play,133.0,0,0,0,0,0,317289,7586
The Unforeseen,1903-01-13,N/A,1903,N/A,Empire Theatre,Original,Play,111.0,0,0,0,0,0,317291,7233
The Frisky Mrs. Johnson,1903-02-09,N/A,1903,N/A,Princess Theatre,Original,Play,80.0,0,0,0,0,0,317292,7586
The Bishop's Move,1903-03-02,N/A,1903,N/A,Manhattan Theatre,Original,Play,32.0,0,0,0,0,0,317293,7468
Cynthia,1903-03-16,N/A,1903,N/A,Hoyt's Theatre,Original,Play,32.0,0,0,0,0,0,317294,7363
Little Lord Fauntleroy,1903-04-13,N/A,1903,N/A,Casino Theatre,N/A,Play,12.0,0,0,0,0,0,317295,7167
Hamlet,1903-04-28,N/A,1903,N/A,Chickering Hall,N/A,Play,2.0,0,0,0,0,0,317296,7566
A Gentleman of France,1901-12-30,N/A,1901,N/A,Chickering Hall,Original,Play,120.0,0,0,0,0,0,317298,7566
Her Lord and Master,1902-02-24,N/A,1902,N/A,Manhattan Theatre,Original,Play,69.0,0,0,0,0,0,317299,7468
The Twin Sister,1902-03-03,N/A,1902,N/A,Empire Theatre,Original,Play,48.0,0,0,0,0,0,317300,7233
Sky Farm,1902-03-17,N/A,1902,N/A,Garrick Theatre,Original,Play,48.0,0,0,0,0,0,317301,7524
Life,1902-03-31,N/A,1902,N/A,Garden Theatre,Original,Play,7.0,0,0,0,0,0,317302,5794
The Last Appeal,1902-04-14,N/A,1902,N/A,Chickering Hall,Original,Play,24.0,0,0,0,0,0,317303,7566
As You Like It,1902-02-27,N/A,1902,N/A,Theatre Republic,Revival,Play,60.0,0,1,0,0,0,317304,7446
Mrs. Dane's Defense,1900-12-31,N/A,1900,N/A,Empire Theatre,Original,Play,107.0,0,0,0,0,0,317307,7233
In the Palace of the King,1900-12-31,N/A,1900,N/A,Theatre Republic,Original,Play,138.0,0,0,0,0,0,317308,7446
To Have and to Hold,1901-03-04,N/A,1901,N/A,Knickerbocker Theatre,Original,Play,40.0,0,0,0,0,0,317309,5300
Manon Lescaut,1901-03-19,N/A,1901,N/A,Chickering Hall,Original,Play,15.0,0,0,0,0,0,317310,7566
Are You a Mason?,1901-04-01,N/A,1901,N/A,Chickering Hall,Original,Play,32.0,0,0,0,0,0,317311,7566
Brother Officers,1901-04-08,N/A,1901,N/A,Empire Theatre,Revival,Play,8.0,0,1,0,0,0,317313,7233
L'Aiglon,1901-04-08,N/A,1901,N/A,Metropolitan Opera House,N/A,Play,8.0,0,0,0,0,0,317314,5829
Brother Officers,1900-01-16,N/A,1900,N/A,Empire Theatre,Original,Play,88.0,0,0,0,0,0,317315,7233
My Daughter-in-law,1900-02-26,N/A,1900,N/A,Lyceum Theatre,Original,Play,72.0,0,0,0,0,0,317316,7419
Little Nell and the Marchioness,1900-03-26,N/A,1900,N/A,Herald Square Theatre,Original,Play,16.0,0,0,0,0,0,317317,7292
Twelve Months Later,1900-03-26,N/A,1900,N/A,Hoyt's Theatre,Original,Play,8.0,0,0,0,0,0,317318,7363
The Sunken Bell,1900-03-26,N/A,1900,N/A,Knickerbocker Theatre,Original,Play,40.0,0,0,0,0,0,317319,5300
Why Smith Left Home,1900-04-09,N/A,1900,N/A,Hoyt's Theatre,Original,Play,24.0,0,0,0,0,0,317320,7363
Adelante,1939-04-04,N/A,1939,N/A,Daly's 63rd Street Theatre,Original,Musical,16.0,0,0,0,0,0,317333,6055
The Interrupted Honeymoon,1900-03-20,N/A,1900,N/A,Daly's Theatre,Original,Play,23.0,0,0,0,0,0,317334,7561
An Old New Yorker,1911-04-03,N/A,1911,N/A,Daly's Theatre,Original,Play,16.0,0,0,0,0,0,317335,7561
The Embassy Ball,1906-03-05,N/A,1906,N/A,Daly's Theatre,Original,Play,48.0,0,0,0,0,0,317336,7561
The Woman in the Case,1905-01-31,N/A,1905,N/A,Herald Square Theatre,Original,Play,89.0,0,0,0,0,0,317337,7292
The Social Whirl,1907-04-01,N/A,1907,N/A,Majestic Theatre,Original,Musical,16.0,0,0,0,0,0,317338,5052
Lord Dundreary,1909-03-29,N/A,1909,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317339,7561
Richelieu,1909-03-29,N/A,1909,N/A,Daly's Theatre,Revival,Play,N/A,0,1,0,0,0,317340,7561
If I Were King,1909-03-29,N/A,1909,N/A,Daly's Theatre,Revival,Play,N/A,0,1,0,0,0,317341,7561
Hamlet,1909-03-29,N/A,1909,N/A,Daly's Theatre,Revival,Play,N/A,0,1,0,0,0,317342,7561
Notre Dame,1902-02-26,N/A,1902,N/A,Daly's Theatre,Original,Play,45.0,0,0,0,0,0,317343,7561
Mr. Hopkinson,1906-02-12,N/A,1906,N/A,Savoy Theatre,Original,Play,113.0,0,0,0,0,0,317344,7528
The Squaw Man,1905-10-23,N/A,1905,N/A,Chickering Hall,Original,Play,222.0,0,0,0,0,0,317345,7566
Mrs. Temple's Telegram,1905-02-01,N/A,1905,N/A,Hoyt's Theatre,Original,Play,86.0,0,0,0,0,0,317346,7363
The Great Divide,1906-10-03,N/A,1906,N/A,Princess Theatre,Original,Play,238.0,0,0,0,0,0,317347,7586
The Youngest,1924-12-22,N/A,1924,N/A,Gaiety Theatre,Original,Play,104.0,0,0,0,0,0,317348,7245
The Battle of the Butterflies,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317349,7561
A Child of Nature,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317350,7561
The Children of the Sun,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317351,7561
The Dowerless Bride,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317352,7561
Sister Beatrice,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317353,7561
The Miracle of St. Anthony,1908-03-02,N/A,1908,N/A,Daly's Theatre,Original,Play,N/A,0,0,0,0,0,317354,7561
A Doll's House,1908-03-02,N/A,1908,N/A,Daly's Theatre,Revival,Play,N/A,0,1,0,0,0,317355,7561
The Master Builder,1908-03-02,N/A,1908,N/A,Daly's Theatre,Revival,Play,N/A,0,1,0,0,0,317356,7561
Murray Louis Dance Company,1978-04-11,1978-04-16,1978,1978.0,Minskoff Theatre,Original,Special,N/A,0,0,0,0,0,317358,7393
Naughty Naught '00,1939-01-24,N/A,1939,N/A,[Venue Name unknown],Original,Musical,42.0,0,0,0,0,0,317360,7087
Androcles and the Lion,1938-12-16,N/A,1938,N/A,Lafayette Theatre,N/A,Play,104.0,0,0,0,0,0,317361,7327
The Importance of Being Earnest,1939-01-12,N/A,1939,N/A,Vanderbilt Theatre,N/A,Play,61.0,0,0,0,0,0,317362,5086
Jeremiah,1939-02-03,N/A,1939,N/A,Guild Theatre,N/A,Unknown,35.0,0,0,0,0,0,317363,7024
Mrs. O'Brien Entertains,1939-02-08,N/A,1939,N/A,Lyceum Theatre,N/A,Unknown,37.0,0,0,0,0,0,317364,7033
Close Quarters,1939-03-06,N/A,1939,N/A,John Golden Theatre,N/A,Unknown,8.0,0,0,0,0,0,317365,5043
First American Dictator,1939-03-14,N/A,1939,N/A,Nora Bayes Theatre,N/A,Unknown,9.0,0,0,0,0,0,317366,6108
"Please, Mrs. Garibaldi",1939-03-16,N/A,1939,N/A,Belmont Theatre,N/A,Unknown,4.0,0,0,0,0,0,317367,5624
Rocket to the Moon,1938-11-24,N/A,1938,N/A,Belasco Theatre,Original,Play,131.0,0,0,0,0,0,317368,5205
Spring Meeting,1938-12-08,N/A,1938,N/A,Morosco Theatre,Original,Play,98.0,0,0,0,0,0,317369,5488
Many Mansions,1937-10-27,N/A,1937,N/A,Biltmore Theatre,Original,Play,158.0,0,0,0,0,0,317370,5199
Father Malachy's Miracle,1937-11-17,N/A,1937,N/A,St. James Theatre,Original,Play,125.0,0,0,0,0,0,317371,5077
Journeyman,1938-01-29,N/A,1938,N/A,Fulton Theatre,Original,Play,41.0,0,0,0,0,0,317372,7238
There's Always a Breeze,1938-03-02,N/A,1938,N/A,Windsor Theatre,Original,Play,5.0,0,0,0,0,0,317373,7095
Murder in the Cathedral,1938-02-16,N/A,1938,N/A,Ritz Theatre,Revival,Play,21.0,0,1,0,0,0,317374,7057
All That Glitters,1938-01-19,N/A,1938,N/A,Biltmore Theatre,N/A,Unknown,69.0,0,0,0,0,0,317375,5199
Casey Jones,1938-02-19,N/A,1938,N/A,Fulton Theatre,N/A,Unknown,25.0,0,0,0,0,0,317376,7238
Censored,1938-02-26,N/A,1938,N/A,46th Street Theatre,N/A,Unknown,9.0,0,0,0,0,0,317377,6906
Save Me the Waltz,1938-02-28,N/A,1938,N/A,Martin Beck Theatre,N/A,Unknown,8.0,0,0,0,0,0,317378,7042
Who's Who,1938-03-01,N/A,1938,N/A,Hudson Theatre,N/A,Unknown,23.0,0,0,0,0,0,317379,6076
I Am My Youth,1938-03-07,N/A,1938,N/A,Playhouse Theatre,N/A,Unknown,8.0,0,0,0,0,0,317380,5301
Empress of Destiny,1938-03-09,N/A,1938,N/A,St. James Theatre,N/A,Unknown,5.0,0,0,0,0,0,317381,5077
The Hill Between,1938-03-11,N/A,1938,N/A,Little Theatre,N/A,Unknown,11.0,0,0,0,0,0,317382,7027
Spring Thaw,1938-03-21,N/A,1938,N/A,Martin Beck Theatre,N/A,Unknown,8.0,0,0,0,0,0,317383,7042
Amphitryon 38,1937-11-01,N/A,1937,N/A,Shubert Theatre,Original,Play,153.0,0,0,0,0,0,317384,5075
Wine of Choice,1938-02-21,N/A,1938,N/A,Guild Theatre,Original,Play,43.0,0,0,0,0,0,317385,7024
Julius Caesar,1937-11-11,N/A,1937,N/A,National Theatre,Revival,Play,157.0,0,1,0,0,0,317386,7050
Stage Door,1936-10-22,N/A,1936,N/A,Music Box Theatre,Original,Play,169.0,0,0,0,0,0,317387,5057
The Wingless Victory,1936-12-23,N/A,1936,N/A,Empire Theatre,Original,Play,110.0,0,0,0,0,0,317388,7233
Howdy Stranger,1937-01-14,N/A,1937,N/A,Longacre Theatre,Original,Play,77.0,0,0,0,0,0,317389,5211
Black Limelight,1936-11-09,N/A,1936,N/A,Mansfield Theatre,N/A,Unknown,64.0,0,0,0,0,0,317390,7037
Fulton of Oak Falls,1937-02-10,N/A,1937,N/A,Morosco Theatre,N/A,Unknown,37.0,0,0,0,0,0,317391,5488
An Enemy of the People,1937-02-15,N/A,1937,N/A,Hudson Theatre,N/A,Play,16.0,0,0,0,0,0,317392,6076
Sun Kissed,1937-03-10,N/A,1937,N/A,Little Theatre,N/A,Unknown,53.0,0,0,0,0,0,317393,7027
Arms for Venus,1937-03-11,N/A,1937,N/A,John Golden Theatre,N/A,Unknown,12.0,0,0,0,0,0,317394,5043
Hallowe'en,1936-02-20,N/A,1936,N/A,Vanderbilt Theatre,N/A,Unknown,12.0,0,0,0,0,0,317395,5086
American Holiday,1936-02-21,N/A,1936,N/A,Manhattan Theatre,N/A,Unknown,20.0,0,0,0,0,0,317396,5139
Three Wise Fools,1936-03-01,N/A,1936,N/A,John Golden Theatre,N/A,Play,9.0,0,0,0,0,0,317397,5043
Dear Old Darling,1936-03-02,N/A,1936,N/A,Alvin Theatre,N/A,Unknown,16.0,0,0,0,0,0,317398,6905
Sweet Aloes,1936-03-04,N/A,1936,N/A,Booth Theatre,N/A,Unknown,24.0,0,0,0,0,0,317399,5334
The Fields Beyond,1936-03-06,N/A,1936,N/A,Mansfield Theatre,N/A,Unknown,3.0,0,0,0,0,0,317400,7037
Star Spangled,1936-03-10,N/A,1936,N/A,John Golden Theatre,N/A,Unknown,23.0,0,0,0,0,0,317401,5043
Case of Clyde Griffiths,1936-03-13,N/A,1936,N/A,Ethel Barrymore Theatre,N/A,Unknown,19.0,0,0,0,0,0,317402,5031
Winterset,1935-09-25,N/A,1935,N/A,Martin Beck Theatre,Original,Play,195.0,0,0,0,0,0,317403,7042
Page Miss Glory,1934-11-27,N/A,1934,N/A,Mansfield Theatre,Original,Play,63.0,0,0,0,0,0,317404,7037
Sailors of Cattaro,1934-12-10,N/A,1934,N/A,Civic Repertory Theatre,Original,Play,96.0,0,0,0,0,0,317405,7091
The Eldest,1935-02-11,N/A,1935,N/A,Ritz Theatre,Original,Play,24.0,0,0,0,0,0,317406,7057
Bitter Oleander,1935-02-11,N/A,1935,N/A,Lyceum Theatre,Original,Play,24.0,0,0,0,0,0,317407,7033
Noah,1935-02-13,N/A,1935,N/A,Longacre Theatre,Original,Special,45.0,0,0,0,0,0,317408,5211
The Simpleton of the Unexpected Isles,1935-02-18,N/A,1935,N/A,Guild Theatre,Original,Play,40.0,0,0,0,0,0,317409,7024
The Distant Shore,1935-02-21,N/A,1935,N/A,Morosco Theatre,Original,Play,13.0,0,0,0,0,0,317410,5488
Times Have Changed,1935-02-25,N/A,1935,N/A,National Theatre,Original,Play,32.0,0,0,0,0,0,317411,7050
De Luxe,1935-03-05,N/A,1935,N/A,Booth Theatre,Original,Play,15.0,0,0,0,0,0,317412,5334
The Barretts of Wimpole Street,1935-02-25,N/A,1935,N/A,Martin Beck Theatre,Revival,Play,24.0,0,1,0,0,0,317414,7042
Rain From Heaven,1934-12-24,N/A,1934,N/A,John Golden Theatre,N/A,Unknown,99.0,0,0,0,0,0,317415,5043
Point Valaine,1935-01-16,N/A,1935,N/A,Ethel Barrymore Theatre,Original,Play,55.0,0,0,0,0,0,317416,5031
The Green Bay Tree,1933-10-20,N/A,1933,N/A,Cort Theatre,Original,Play,166.0,0,0,0,0,0,317417,5028
Wednesday's Child,1934-01-16,N/A,1934,N/A,Longacre Theatre,Original,Play,56.0,0,0,0,0,0,317418,5211
"Broomsticks, Amen!",1934-02-09,N/A,1934,N/A,Little Theatre,Original,Play,41.0,0,0,0,0,0,317419,7027
When in Rome,1934-02-27,N/A,1934,N/A,49th Street Theatre,Original,Play,7.0,0,0,0,0,0,317420,6902
Too Much Party,1934-03-05,N/A,1934,N/A,Theatre Masque,Original,Play,8.0,0,0,0,0,0,317421,7044
Wrong Number,1934-03-13,N/A,1934,N/A,Provincetown Playhouse,Original,Play,12.0,0,0,0,0,0,317422,7439
The Pure in Heart,1934-03-20,N/A,1934,N/A,Longacre Theatre,Original,Play,7.0,0,0,0,0,0,317423,5211
Pigeons and People,1933-01-16,N/A,1933,N/A,Sam H. Harris Theatre,Original,Play,70.0,0,0,0,0,0,317424,6152
"We, The People",1933-01-21,N/A,1933,N/A,Empire Theatre,Original,Play,49.0,0,0,0,0,0,317425,7233
Before Morning,1933-02-09,N/A,1933,N/A,Ritz Theatre,Original,Play,28.0,0,0,0,0,0,317426,7057
American Dream,1933-02-21,N/A,1933,N/A,Guild Theatre,Original,Play,39.0,0,0,0,0,0,317427,7024
Black Diamond,1933-02-23,N/A,1933,N/A,Provincetown Playhouse,Original,Play,16.0,0,0,0,0,0,317428,7439
Hangman's Whip,1933-02-24,N/A,1933,N/A,St. James Theatre,Original,Play,11.0,0,0,0,0,0,317429,5077
Louisiana,1933-02-27,N/A,1933,N/A,48th Street Theatre,Original,Play,8.0,0,0,0,0,0,317430,7094
Our Wife,1933-03-02,N/A,1933,N/A,Booth Theatre,Original,Play,20.0,0,0,0,0,0,317431,5334
The Lady Refuses,1933-03-07,N/A,1933,N/A,Bijou Theatre,Original,Play,7.0,0,0,0,0,0,317432,7145
Lone Valley,1933-03-10,N/A,1933,N/A,Plymouth Theatre,Original,Play,3.0,0,0,0,0,0,317433,7054
Far-Away Horses,1933-03-21,N/A,1933,N/A,Martin Beck Theatre,Original,Play,4.0,0,0,0,0,0,317434,7042
The Show Off,1932-12-12,N/A,1932,N/A,Hudson Theatre,Revival,Play,119.0,0,1,0,0,0,317435,6076
The New York Idea,1933-03-22,N/A,1933,N/A,Heckscher Theatre,Revival,Play,3.0,0,1,0,0,0,317436,5803
